"","trending_date","title","channel_title","category_id","publish_time","tags","views","likes","dislikes","comment_count","thumbnail_link","comments_disabled","ratings_disabled","video_error_or_removed"
"691","18.17.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1003784,54222,1751,2550,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"692","18.17.05","Shawn Mendes: The Tour - Official Trailer","Shawn Mendes",10,"2018-05-08T17:23:08.000Z","[none]",386819,85113,269,5560,"https://i.ytimg.com/vi/6mkLWGy6Y3k/default.jpg","False","False","False"
"693","18.17.05","Solo: A Star Wars Story | 190 Years Old Clip","Star Wars",24,"2018-05-04T16:09:13.000Z","star wars|han solo|solo movie|lucasfilm|solo a star wars story|lando calrissian|donald glover|alden ehrenreich|chewbacca|190 years old|chewie age|chewbacca age",298251,7125,251,1228,"https://i.ytimg.com/vi/DgaC0ytqdv4/default.jpg","False","False","False"
"694","18.18.05","Tina Fey Returns to SNL","Saturday Night Live",24,"2018-05-16T18:14:46.000Z","snl|tina fey|snl season finale|saturday night live season fin|snl promo|tina fey snl promo|snl host tina fey|season finale|tina fey and nicki minaj|host tina fey|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Tina Fey|comedian|female comedian|sarah palin|whisky tango foxtrot|wine country|30 rock|great news|mean girls|second city|animated|book|story|tina fey history",283838,5166,232,446,"https://i.ytimg.com/vi/wamF2KUQKLA/default.jpg","False","False","False"
"695","18.18.05","Stephen A.: Cavs 'were an absolute disgrace' in 2nd half of Game 2 vs. Celtics | SportsCenter | ESPN","ESPN",17,"2018-05-16T03:41:17.000Z","espn|espn live|stephen a|cavs|were|an|absolute|disgrace|in|2nd|half|of|game 2|vs|celtics|nba on espn|espn nba|sportscenter|stephen a smith|celtics vs cavaliers|celtics vs cavs|celtics vs cavaliers game 2|celtics vs cavs game 2|lebron james",469909,4136,311,2532,"https://i.ytimg.com/vi/15uSD6tHi2I/default.jpg","False","False","False"
"696","18.18.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1020608,54972,1768,2562,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"697","18.18.05","Solo: A Star Wars Story | 190 Years Old Clip","Star Wars",24,"2018-05-04T16:09:13.000Z","star wars|han solo|solo movie|lucasfilm|solo a star wars story|lando calrissian|donald glover|alden ehrenreich|chewbacca|190 years old|chewie age|chewbacca age",299945,7137,252,1235,"https://i.ytimg.com/vi/DgaC0ytqdv4/default.jpg","False","False","False"
"698","18.19.05","Tina Fey Returns to SNL","Saturday Night Live",24,"2018-05-16T18:14:46.000Z","snl|tina fey|snl season finale|saturday night live season fin|snl promo|tina fey snl promo|snl host tina fey|season finale|tina fey and nicki minaj|host tina fey|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Tina Fey|comedian|female comedian|sarah palin|whisky tango foxtrot|wine country|30 rock|great news|mean girls|second city|animated|book|story|tina fey history",331203,5637,291,500,"https://i.ytimg.com/vi/wamF2KUQKLA/default.jpg","False","False","False"
"699","18.19.05","Stephen A.: Cavs 'were an absolute disgrace' in 2nd half of Game 2 vs. Celtics | SportsCenter | ESPN","ESPN",17,"2018-05-16T03:41:17.000Z","espn|espn live|stephen a|cavs|were|an|absolute|disgrace|in|2nd|half|of|game 2|vs|celtics|nba on espn|espn nba|sportscenter|stephen a smith|celtics vs cavaliers|celtics vs cavs|celtics vs cavaliers game 2|celtics vs cavs game 2|lebron james",480791,4180,332,2588,"https://i.ytimg.com/vi/15uSD6tHi2I/default.jpg","False","False","False"
"700","18.19.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1032582,55583,1781,2610,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"701","18.19.05","Solo: A Star Wars Story | 190 Years Old Clip","Star Wars",24,"2018-05-04T16:09:13.000Z","star wars|han solo|solo movie|lucasfilm|solo a star wars story|lando calrissian|donald glover|alden ehrenreich|chewbacca|190 years old|chewie age|chewbacca age",301575,7150,254,1238,"https://i.ytimg.com/vi/DgaC0ytqdv4/default.jpg","False","False","False"
"702","18.20.05","Tina Fey Returns to SNL","Saturday Night Live",24,"2018-05-16T18:14:46.000Z","snl|tina fey|snl season finale|saturday night live season fin|snl promo|tina fey snl promo|snl host tina fey|season finale|tina fey and nicki minaj|host tina fey|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh|impersonation|actor|improv|musician|Tina Fey|comedian|female comedian|sarah palin|whisky tango foxtrot|wine country|30 rock|great news|mean girls|second city|animated|book|story|tina fey history",365819,5985,330,589,"https://i.ytimg.com/vi/wamF2KUQKLA/default.jpg","False","False","False"
"703","18.20.05","Stephen A.: Cavs 'were an absolute disgrace' in 2nd half of Game 2 vs. Celtics | SportsCenter | ESPN","ESPN",17,"2018-05-16T03:41:17.000Z","espn|espn live|stephen a|cavs|were|an|absolute|disgrace|in|2nd|half|of|game 2|vs|celtics|nba on espn|espn nba|sportscenter|stephen a smith|celtics vs cavaliers|celtics vs cavs|celtics vs cavaliers game 2|celtics vs cavs game 2|lebron james",490689,4207,344,2592,"https://i.ytimg.com/vi/15uSD6tHi2I/default.jpg","False","False","False"
"704","18.20.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1042264,56092,1791,2619,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"705","18.20.05","Solo: A Star Wars Story | 190 Years Old Clip","Star Wars",24,"2018-05-04T16:09:13.000Z","star wars|han solo|solo movie|lucasfilm|solo a star wars story|lando calrissian|donald glover|alden ehrenreich|chewbacca|190 years old|chewie age|chewbacca age",303101,7164,255,1242,"https://i.ytimg.com/vi/DgaC0ytqdv4/default.jpg","False","False","False"
"706","18.21.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",3508880,39365,6892,4705,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"707","18.21.05","Stephen A.: Cavs 'were an absolute disgrace' in 2nd half of Game 2 vs. Celtics | SportsCenter | ESPN","ESPN",17,"2018-05-16T03:41:17.000Z","espn|espn live|stephen a|cavs|were|an|absolute|disgrace|in|2nd|half|of|game 2|vs|celtics|nba on espn|espn nba|sportscenter|stephen a smith|celtics vs cavaliers|celtics vs cavs|celtics vs cavaliers game 2|celtics vs cavs game 2|lebron james",493066,4208,351,2593,"https://i.ytimg.com/vi/15uSD6tHi2I/default.jpg","False","False","False"
"708","18.21.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1050428,56498,1796,2621,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"709","18.21.05","Arrested Development: Star Wars with Ron Howard! | The Star Wars Show","Star Wars",24,"2018-05-02T19:56:29.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Solo: A Star Wars Story|Ron Howard|Arrested Development",633870,19676,272,977,"https://i.ytimg.com/vi/o6XERmXsP-U/default.jpg","False","False","False"
"710","18.22.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",5186618,50779,10455,6338,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"711","18.22.05","Stephen A. reacts to Warriors’ Game 3 blowout over Rockets | SportsCenter | ESPN","ESPN",17,"2018-05-21T03:22:52.000Z","espn|espn live|stephen a|reacts|to|warriors|game 3|blowout|over|rockets|stephen a smith|stephen a smith first take|stephen a first take|stephen a.|espn first|first take daily|first take stephen a smith|stephen a smith on rockets game 3|stephen a. smith on houston rockets|stephen a smith on houston rockets|stephen a on game 3 espn|stephen a on sportscenter|rockets vs warriors game 3|rockets warriors",513945,3332,215,1225,"https://i.ytimg.com/vi/UDByuFJ2nDg/default.jpg","False","False","False"
"712","18.22.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1058018,56871,1803,2627,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"713","18.22.05","Arrested Development: Star Wars with Ron Howard! | The Star Wars Show","Star Wars",24,"2018-05-02T19:56:29.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Solo: A Star Wars Story|Ron Howard|Arrested Development",636305,19802,273,978,"https://i.ytimg.com/vi/o6XERmXsP-U/default.jpg","False","False","False"
"714","18.23.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",6042274,55570,11325,7069,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"715","18.23.05","Stephen A. reacts to Warriors’ Game 3 blowout over Rockets | SportsCenter | ESPN","ESPN",17,"2018-05-21T03:22:52.000Z","espn|espn live|stephen a|reacts|to|warriors|game 3|blowout|over|rockets|stephen a smith|stephen a smith first take|stephen a first take|stephen a.|espn first|first take daily|first take stephen a smith|stephen a smith on rockets game 3|stephen a. smith on houston rockets|stephen a smith on houston rockets|stephen a on game 3 espn|stephen a on sportscenter|rockets vs warriors game 3|rockets warriors",557101,3500,254,1296,"https://i.ytimg.com/vi/UDByuFJ2nDg/default.jpg","False","False","False"
"716","18.23.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1064522,57202,1810,2628,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"717","18.24.05","Chris Paul gets emotional talking about bringing 2-2 series back to Houston | ESPN","ESPN",17,"2018-05-23T03:50:56.000Z","espn|espn live|chris|paul|gets|emotional|talking|about|bringing|2-2|series|back|to|houston|nba on espn|espn nba|chris paul|cp3|houston rockets|rockets vs warriors|rockets vs warriors game 4|chris paul interview",312386,4944,157,1446,"https://i.ytimg.com/vi/kuw3yQqhe8M/default.jpg","False","False","False"
"718","18.24.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",6662928,58781,12023,7626,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"719","18.24.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1071100,57525,1820,2647,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"720","18.24.05","Arrested Development: Star Wars with Ron Howard! | The Star Wars Show","Star Wars",24,"2018-05-02T19:56:29.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Solo: A Star Wars Story|Ron Howard|Arrested Development",642291,20116,277,985,"https://i.ytimg.com/vi/o6XERmXsP-U/default.jpg","False","False","False"
"721","18.25.05","First Take makes predictions for Warriors vs. Rockets Game 5 | First Take | ESPN","ESPN",17,"2018-05-24T16:45:25.000Z","espn|espn live|warriors vs rockets game 5|rockets vs warriors|warriors|rockets|james harden|western conference finals|golden state warriors|houston rockets|first take|espn first|first take today|first take daily|first take live|stephen a. smith|stephen a smith|stephen a.|stephen a|max kellerman|first|take|stephen|smith|first take espn|espn first take|first take stephen a smith|discussion|debate|morning show|steph curry|klay thompson|cp3|chris paul",316915,2690,136,1478,"https://i.ytimg.com/vi/1HBvOZlvj_w/default.jpg","False","False","False"
"722","18.25.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",7104469,60671,12601,7841,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"723","18.25.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1077539,57808,1827,2653,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"724","18.25.05","Arrested Development: Star Wars with Ron Howard! | The Star Wars Show","Star Wars",24,"2018-05-02T19:56:29.000Z","The Star Wars Show|Star Wars Show|Andi Gutierrez|Anthony Carboni|Lucasfilm|Star Wars|Solo: A Star Wars Story|Ron Howard|Arrested Development",645247,20247,278,987,"https://i.ytimg.com/vi/o6XERmXsP-U/default.jpg","False","False","False"
"725","18.26.05","First Take makes predictions for Warriors vs. Rockets Game 5 | First Take | ESPN","ESPN",17,"2018-05-24T16:45:25.000Z","espn|espn live|warriors vs rockets game 5|rockets vs warriors|warriors|rockets|james harden|western conference finals|golden state warriors|houston rockets|first take|espn first|first take today|first take daily|first take live|stephen a. smith|stephen a smith|stephen a.|stephen a|max kellerman|first|take|stephen|smith|first take espn|espn first take|first take stephen a smith|discussion|debate|morning show|steph curry|klay thompson|cp3|chris paul",378244,2949,177,1564,"https://i.ytimg.com/vi/1HBvOZlvj_w/default.jpg","False","False","False"
"726","18.26.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",7436025,61913,13015,8029,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"727","18.26.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1084282,58146,1834,2662,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"728","18.27.05","First Take makes predictions for Warriors vs. Rockets Game 5 | First Take | ESPN","ESPN",17,"2018-05-24T16:45:25.000Z","espn|espn live|warriors vs rockets game 5|rockets vs warriors|warriors|rockets|james harden|western conference finals|golden state warriors|houston rockets|first take|espn first|first take today|first take daily|first take live|stephen a. smith|stephen a smith|stephen a.|stephen a|max kellerman|first|take|stephen|smith|first take espn|espn first take|first take stephen a smith|discussion|debate|morning show|steph curry|klay thompson|cp3|chris paul",389465,2971,192,1565,"https://i.ytimg.com/vi/1HBvOZlvj_w/default.jpg","False","False","False"
"729","18.27.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",7655742,62655,13269,8111,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"730","18.27.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1089495,58415,1838,2660,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"731","18.28.05","Stephen A. Smith: Warriors' Game 6 win vs. Rockets was an 'unbelievable show' | SportsCenter | ESPN","ESPN",17,"2018-05-27T03:52:09.000Z","stephen a. smith|espn|espn live|stephen a.|stephen a|stephen a smith rockets|kevin durant|rockets vs warriors|warriors vs rockets|warriors|sportscenter|stephen a reaction|first take|chris paul|first take espn|espn first take|klay thompson|steph curry|steph|curry|klay|thompson|western conference finals|western conference finals game 6|rockets warriors game 6|nba|stephen curry|james harden|rockets",817038,5403,415,2366,"https://i.ytimg.com/vi/4qcLz8M7L7k/default.jpg","False","False","False"
"732","18.28.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",7834146,63310,13483,8215,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"733","18.28.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1094034,58630,1840,2656,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"734","18.29.05","Stephen A. Smith: Warriors' Game 6 win vs. Rockets was an 'unbelievable show' | SportsCenter | ESPN","ESPN",17,"2018-05-27T03:52:09.000Z","stephen a. smith|espn|espn live|stephen a.|stephen a|stephen a smith rockets|kevin durant|rockets vs warriors|warriors vs rockets|warriors|sportscenter|stephen a reaction|first take|chris paul|first take espn|espn first take|klay thompson|steph curry|steph|curry|klay|thompson|western conference finals|western conference finals game 6|rockets warriors game 6|nba|stephen curry|james harden|rockets",893170,5727,461,2443,"https://i.ytimg.com/vi/4qcLz8M7L7k/default.jpg","False","False","False"
"735","18.29.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",7981097,63919,13667,8222,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"736","18.30.05","Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]","Cardi B",10,"2018-05-29T14:05:10.000Z","Cardi B|I Like It|Invasion of Privacy|Bad Bunny|J Balvin|Bronx|New York|Rap|Hip Hop|Bodak Yellow|Bartier Cardi|8zSRkr1nQNw|Cardi|Bardi",8227432,631398,21806,48170,"https://i.ytimg.com/vi/xTlNMmZKwpA/default.jpg","False","False","False"
"737","18.30.05","Stephen A.: 'I'd be shocked' if Cavaliers win more than one game vs. Warriors | SportsCenter | ESPN","ESPN",17,"2018-05-29T04:17:05.000Z","espn|espn live|stephen a|i'd|be|shocked|if|cavaliers|win|more|than|one|game|vs|warriors|sportscenter|nba on espn|espn nba|stephen a smith|warriors vs rockets game 7|warriors vs rockets|warriors vs rockets game 7 2018|western conference finals|lebron james|nba finals",861364,6951,1043,5668,"https://i.ytimg.com/vi/q8DkyFH9jXI/default.jpg","False","False","False"
"738","18.30.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",8069531,64279,13751,8259,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"739","18.31.05","Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]","Cardi B",10,"2018-05-29T14:05:10.000Z","Cardi B|I Like It|Invasion of Privacy|Bad Bunny|J Balvin|Bronx|New York|Rap|Hip Hop|Bodak Yellow|Bartier Cardi|8zSRkr1nQNw|Cardi|Bardi",20723565,1018785,48090,68790,"https://i.ytimg.com/vi/xTlNMmZKwpA/default.jpg","False","False","False"
"740","18.31.05","Stephen A.: 'I'd be shocked' if Cavaliers win more than one game vs. Warriors | SportsCenter | ESPN","ESPN",17,"2018-05-29T04:17:05.000Z","espn|espn live|stephen a|i'd|be|shocked|if|cavaliers|win|more|than|one|game|vs|warriors|sportscenter|nba on espn|espn nba|stephen a smith|warriors vs rockets game 7|warriors vs rockets|warriors vs rockets game 7 2018|western conference finals|lebron james|nba finals",998227,7743,1278,6247,"https://i.ytimg.com/vi/q8DkyFH9jXI/default.jpg","False","False","False"
"741","18.31.05","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",8166389,64706,13863,8275,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"742","18.31.05","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1118905,60103,1858,2689,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"743","18.01.06","Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]","Cardi B",10,"2018-05-29T14:05:10.000Z","Cardi B|I Like It|Invasion of Privacy|Bad Bunny|J Balvin|Bronx|New York|Rap|Hip Hop|Bodak Yellow|Bartier Cardi|8zSRkr1nQNw|Cardi|Bardi",25430376,1099213,53271,72127,"https://i.ytimg.com/vi/xTlNMmZKwpA/default.jpg","False","False","False"
"744","18.01.06","Stephen A.: Kyrie Irving was tired of being treated like less than a superstar | First Take | ESPN","ESPN",17,"2018-05-31T15:38:19.000Z","espn|espn live|espn first|first take|first take live|stephen a. smith|stephen a smith|stephen a.|stephen a|max kellerman|max|first|take|stephen|smith|first take espn|espn first take|first take stephen a smith|discussion|debate|morning show|kyrie|irving|kyrie irving|kyrie irving leaving cavs|stephen a on kyrie|stephen a on kyrie irving|kyrie irving lebron james drama|kyrie irving first take|kyrie irving nba finals",392828,3332,1089,2266,"https://i.ytimg.com/vi/VY_77F8TXe8/default.jpg","False","False","False"
"745","18.01.06","Royal Wedding - SNL","Saturday Night Live",24,"2018-05-20T04:58:51.000Z","SNL|Saturday Night Live|SNL Season 43|SNL Episode 1746|Tina Fey|Prince Harry|Mikey Day|Meghan Markle|Royal Wedding|Kate Middleton|Cecily Strong|Prince Charles|Beck Bennett|Queen Elizabeth|Kate McKinnon|Prince William|Alex Moffat|Chris Redd|Heidi Gardner|Kenan Thompson|Russell Brand|Pete Davidson|Elton John|Aidy Bryant|Leslie Jones|s43|s43e21|episode 21|live|new york|comedy|sketch|funny|hilarious|late night|host|music|guest|laugh",8208371,64862,13884,8288,"https://i.ytimg.com/vi/Qcj15vHJTtk/default.jpg","False","False","False"
"746","18.01.06","Why you should make useless things | Simone Giertz","TED",22,"2018-05-09T17:29:47.000Z","TEDTalk|TEDTalks|creativity|demo|design|funny|personal growth|robots|technology",1123777,60347,1860,2700,"https://i.ytimg.com/vi/c0bsKc4tiuY/default.jpg","False","False","False"
"747","18.02.06","Final full sequence that sent Cavaliers vs. Warriors to OT [Game 1, 2018 NBA Finals] | ESPN","ESPN",17,"2018-06-01T03:43:08.000Z","espn|nba finals game 1|espn live|jr smith|jr smith game 1 finals|jr smith rebound|nba finals|cavs vs warriors jr smith|warrriors vs cavs|jr smith game 1|lebron james|cavs vs warriors|game 1 nba finals|george hill free throw|lebron|james|game 1|jr smith play|jr smith mistake|jr smith lebron james|jr smith lebron look|lebron mad jr smith|lebron jr smith|lebron game 1|nba finals 2018|nba highlights|Game 1|2018 NBA Finals",593120,2286,259,3250,"https://i.ytimg.com/vi/qmDsgGKHBEo/default.jpg","False","False","False"
"748","18.02.06","Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video]","Cardi B",10,"2018-05-29T14:05:10.000Z","Cardi B|I Like It|Invasion of Privacy|Bad Bunny|J Balvin|Bronx|New York|Rap|Hip Hop|Bodak Yellow|Bartier Cardi|8zSRkr1nQNw|Cardi|Bardi",32523416,1219765,61459,76612,"https://i.ytimg.com/vi/xTlNMmZKwpA/default.jpg","False","False","False"
